"REF_DATE","GEO","DGUID","Sex","Age group","Disability type","Global Severity","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Mild","Participation rate","Percent","239","units","0","v91911676","3.2.1.1.2.5","86.8","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized participation rate","Percent","239","units","0","v91911677","3.2.1.1.2.6","79.1","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Mild","Employment Rate","Percent","239","units","0","v91911678","3.2.1.1.2.7","75.0","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized employment rate","Percent","239","units","0","v91911679","3.2.1.1.2.8","68.9","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Mild","Unemployment rate","Percent","239","units","0","v91911680","3.2.1.1.2.9","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized unemployment rate","Percent","239","units","0","v91911681","3.2.1.1.2.10","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Total labour force","Number","223","units","0","v91911682","3.2.1.1.3.1","1110","","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Employed","Number","223","units","0","v91911683","3.2.1.1.3.2","690","E","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Unemployed","Number","223","units","0","v91911684","3.2.1.1.3.3","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Not in labour force","Number","223","units","0","v91911685","3.2.1.1.3.4","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Participation rate","Percent","239","units","0","v91911686","3.2.1.1.3.5","74.1","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized participation rate","Percent","239","units","0","v91911687","3.2.1.1.3.6","73.5","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Employment Rate","Percent","239","units","0","v91911688","3.2.1.1.3.7","63.9","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized employment rate","Percent","239","units","0","v91911689","3.2.1.1.3.8","66.4","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Unemployment rate","Percent","239","units","0","v91911690","3.2.1.1.3.9","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91911691","3.2.1.1.3.10","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Total labour force","Number","223","units","0","v91911692","3.2.1.1.4.1","760","","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Employed","Number","223","units","0","v91911693","3.2.1.1.4.2","240","E","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Unemployed","Number","223","units","0","v91911694","3.2.1.1.4.3","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Not in labour force","Number","223","units","0","v91911695","3.2.1.1.4.4","370","E","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Participation rate","Percent","239","units","0","v91911696","3.2.1.1.4.5","49.3","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized participation rate","Percent","239","units","0","v91911697","3.2.1.1.4.6","50.5","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Employment Rate","Percent","239","units","0","v91911698","3.2.1.1.4.7","32.9","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized employment rate","Percent","239","units","0","v91911699","3.2.1.1.4.8","28.7","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Unemployment rate","Percent","239","units","0","v91911700","3.2.1.1.4.9","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized unemployment rate","Percent","239","units","0","v91911701","3.2.1.1.4.10","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Total labour force","Number","223","units","0","v91911702","3.2.1.1.5.1","1130","","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Employed","Number","223","units","0","v91911703","3.2.1.1.5.2","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Unemployed","Number","223","units","0","v91911704","3.2.1.1.5.3","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Not in labour force","Number","223","units","0","v91911705","3.2.1.1.5.4","770","E","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Participation rate","Percent","239","units","0","v91911706","3.2.1.1.5.5","28.7","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized participation rate","Percent","239","units","0","v91911707","3.2.1.1.5.6","27.7","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Employment Rate","Percent","239","units","0","v91911708","3.2.1.1.5.7","17.6","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized employment rate","Percent","239","units","0","v91911709","3.2.1.1.5.8","18.1","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Unemployment rate","Percent","239","units","0","v91911710","3.2.1.1.5.9","38.7","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v91911711","3.2.1.1.5.10","30.0","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Total labour force","Number","223","units","0","v91911712","3.2.1.2.1.1","860","","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Employed","Number","223","units","0","v91911713","3.2.1.2.1.2","360","E","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Unemployed","Number","223","units","0","v91911714","3.2.1.2.1.3","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Not in labour force","Number","223","units","0","v91911715","3.2.1.2.1.4","420","E","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Participation rate","Percent","239","units","0","v91911716","3.2.1.2.1.5","47.6","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v91911717","3.2.1.2.1.6","46.8","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Employment Rate","Percent","239","units","0","v91911718","3.2.1.2.1.7","43.9","E","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v91911719","3.2.1.2.1.8","43.3","","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v91911720","3.2.1.2.1.9","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v91911721","3.2.1.2.1.10","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Total labour force","Number","223","units","0","v91911722","3.2.1.2.2.1","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Employed","Number","223","units","0","v91911723","3.2.1.2.2.2","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Unemployed","Number","223","units","0","v91911724","3.2.1.2.2.3","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Not in labour force","Number","223","units","0","v91911725","3.2.1.2.2.4","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Participation rate","Percent","239","units","0","v91911726","3.2.1.2.2.5","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Age standardized participation rate","Percent","239","units","0","v91911727","3.2.1.2.2.6","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Employment Rate","Percent","239","units","0","v91911728","3.2.1.2.2.7","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Age standardized employment rate","Percent","239","units","0","v91911729","3.2.1.2.2.8","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Unemployment rate","Percent","239","units","0","v91911730","3.2.1.2.2.9","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Mild","Age standardized unemployment rate","Percent","239","units","0","v91911731","3.2.1.2.2.10","","F","","","1"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Moderate","Total labour force","Number","223","units","0","v91911732","3.2.1.2.3.1","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Moderate","Employed","Number","223","units","0","v91911733","3.2.1.2.3.2","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Moderate","Unemployed","Number","223","units","0","v91911734","3.2.1.2.3.3","","F","","","0"
"2012","Prince Edward Island","2016A000211","Males","Total, 15 to 64 years","Seeing","Moderate","Not in labour force","Number","223","units","0","v91911735","3.2.1.2.3.4","","F","","","0"
